0,0,0,0,0,0,1.0,1.0
1,1,0,0,0,0,0.971241917122,0.76993533698
0,0,1,1,0,0,0.95235925371,0.952095645395
0,0,1,1,1,0,0.48872235011,0.496207718145
0,0,0,0,0,1,0.438581947576,0.90461754528
0,1,0,0,0,1,0.453927441077,0.90783135322
0,0,0,0,1,1,0,0.717696932229
0,1,0,0,1,1,0.200391539119,0.843125807291
0,0,0,1,1,1,0,0.537972509861
0,0,1,1,1,1,0,0.308953142979
1,1,1,1,1,1,0.0676949511875,0.119373336434
